Area,State,Tenure,Median_Price,Transactions,Estimated_Size,Log_Estimated_Size,Log_Transactions,Type_Apartment,Type_Bungalow,Type_Cluster House,Type_Condominium,Type_Flat,Type_Semi D,Type_Service Residence,Type_Terrace House,Type_Town House
Other_Kuala Lumpur,Kuala Lumpur,Leasehold,182500.0,14,935.8974358974359,6.842573816159114,2.70805020110221,0,0,0,0,1,0,0,0,0
Johor Bahru,Johor,Leasehold,395000.0,14,968.1372549019608,6.876406247785585,2.70805020110221,1,0,0,0,0,0,0,0,0
Taman Desa,Kuala Lumpur,Leasehold,300000.0,14,917.4311926605504,6.822666989122409,2.70805020110221,1,0,0,0,0,0,0,0,0
Other_Sabah,Sabah,Leasehold,137000.0,14,637.2093023255813,6.4586662896162945,2.70805020110221,0,0,0,0,1,0,0,0,0
Ulu Tiram,Johor,Freehold,157500.0,14,709.4594594594595,6.565911886738859,2.70805020110221,0,0,0,0,1,0,0,0,0
Jitra,Kedah,Freehold,165000.0,14,684.6473029045643,6.530363359805171,2.70805020110221,1,0,0,0,0,0,0,0,0
Kepong,Selangor,Leasehold,550000.0,13,1067.9611650485438,6.97444258206632,2.6390573296152584,0,0,0,0,0,0,0,1,0
Other_Kuala Lumpur,Kuala Lumpur,Leasehold,300000.0,13,635.5932203389831,6.456130864993895,2.6390573296152584,0,0,1,0,0,0,0,1,0
Masai,Johor,Freehold,688000.0,13,1890.10989010989,7.544919179138118,2.6390573296152584,0,0,0,0,0,0,0,1,0
Sandakan,Sabah,Leasehold,430000.0,13,2067.3076923076924,7.634486011943405,2.6390573296152584,0,0,0,0,0,0,0,1,0
Ulu Klang,Selangor,Freehold,450000.0,13,1025.0569476082005,6.933478528681821,2.6390573296152584,0,0,0,0,0,0,0,1,0
Shah Alam,Selangor,Freehold,590000.0,13,1421.686746987952,7.260302438219027,2.6390573296152584,0,0,0,0,0,0,0,1,0
Kapar,Selangor,Freehold,540000.0,13,1963.6363636363637,7.583062450504657,2.6390573296152584,0,1,0,0,0,0,0,1,0
Other_Johor,Johor,Freehold,386400.0,13,1725.0,7.453561871643373,2.6390573296152584,0,0,0,0,0,0,0,1,0
Ulu Bernam,Perak,Freehold,408000.0,13,1397.2602739726028,7.242984081411232,2.6390573296152584,0,0,0,0,0,0,0,1,0
Kuantan,Pahang,Leasehold,230000.0,13,2911.3924050632913,7.976730154724026,2.6390573296152584,0,0,0,0,0,1,0,0,0
Other_Negeri Sembilan,Negeri Sembilan,Freehold,800000.0,13,1541.4258188824663,7.341111663136865,2.6390573296152584,0,0,0,0,0,0,0,1,0
Seri Iskandar,Perak,Freehold,228000.0,13,1398.7730061349694,7.244065363982465,2.6390573296152584,0,0,0,0,0,0,0,1,0
Simpang Pulai,Perak,Leasehold,285000.0,13,1301.3698630136987,7.171940855402617,2.6390573296152584,0,0,0,0,0,0,0,1,0
Sikamat,Negeri Sembilan,Freehold,240000.0,13,1340.782122905028,7.201753951821243,2.6390573296152584,0,0,0,0,0,0,0,1,0
Bidor,Perak,Leasehold,398700.0,13,2658.0,7.88570539124302,2.6390573296152584,0,0,1,0,0,0,0,0,0
Tampin,Negeri Sembilan,Freehold,249998.0,13,1552.7826086956522,7.348447629697633,2.6390573296152584,0,0,0,0,0,0,0,1,0
Kuantan,Pahang,Freehold,236000.0,13,1650.3496503496503,7.409348202448435,2.6390573296152584,0,0,0,0,0,0,0,1,0
Other_Negeri Sembilan,Negeri Sembilan,Freehold,608299.0,13,1398.3885057471264,7.243790638577282,2.6390573296152584,0,0,0,0,0,0,0,1,0
Kapar,Selangor,Freehold,549900.0,13,1406.3938618925831,7.249494948213135,2.6390573296152584,0,0,0,0,0,0,0,1,0
Johor Bahru,Johor,Freehold,980000.0,13,7480.916030534351,8.920244191981489,2.6390573296152584,0,0,1,0,0,1,0,0,0
Rawang,Selangor,Leasehold,310000.0,13,1240.0,7.123672785204607,2.6390573296152584,0,0,0,0,0,0,0,0,1
Kulai,Johor,Leasehold,385000.0,13,1184.6153846153845,7.078017230685183,2.6390573296152584,0,0,0,0,0,0,0,1,0
Kuantan,Pahang,Leasehold,210000.0,13,1257.4850299401198,7.137663919343812,2.6390573296152584,0,0,0,0,0,0,0,1,0
Kuching,Sarawak,Leasehold,580000.0,13,2042.2535211267605,7.622298679691835,2.6390573296152584,0,0,0,0,0,0,0,1,0
Setapak,Kuala Lumpur,Leasehold,510000.0,13,1183.294663573086,7.076902655741688,2.6390573296152584,0,0,0,0,0,0,0,0,1
Alor Setar,Kedah,Freehold,561200.0,13,2078.5185185185187,7.639891664417909,2.6390573296152584,0,1,0,0,0,0,0,1,0
Batu Kawan,Penang,Leasehold,350000.0,13,1258.9928057553957,7.138861290211283,2.6390573296152584,0,0,1,0,0,0,0,1,0
Nibong Tebal,Penang,Leasehold,190000.0,13,954.7738693467337,6.862521346731559,2.6390573296152584,0,0,0,0,0,0,0,1,0
Kajang,Selangor,Freehold,370000.0,13,1375.4646840148698,7.227273667889471,2.6390573296152584,0,0,0,0,0,0,0,1,0
Other_Terengganu,Terengganu,Freehold,350000.0,13,3571.4285714285716,8.18100091560234,2.6390573296152584,0,0,0,0,0,1,0,0,0
Seri Iskandar,Perak,Leasehold,370000.0,13,2936.5079365079364,7.985316860238701,2.6390573296152584,0,0,0,0,0,1,0,1,0
Mentakab,Pahang,Freehold,210000.0,13,1458.3333333333333,7.285734989414698,2.6390573296152584,0,0,0,0,0,0,0,1,0
Kapar,Selangor,Freehold,575000.0,13,2804.878048780488,7.939471798841436,2.6390573296152584,0,0,0,0,0,1,0,0,0
Puchong,Selangor,Freehold,800000.0,13,1616.1616161616162,7.388427802734519,2.6390573296152584,0,0,0,0,0,0,0,1,0
Batu Gajah,Perak,Leasehold,240000.0,13,1445.7831325301204,7.277097841543104,2.6390573296152584,0,0,0,0,0,0,0,1,0
Lahat,Perak,Leasehold,250000.0,13,1358.695652173913,7.21501616852022,2.6390573296152584,0,0,0,0,0,0,0,1,0
Puchong,Selangor,Freehold and Leasehold,929000.0,13,1821.5686274509803,7.5080021188396895,2.6390573296152584,0,0,0,0,0,0,0,1,0
Nilai,Negeri Sembilan,Freehold,490000.0,13,2207.2072072072074,7.699936246837772,2.6390573296152584,0,0,0,0,0,0,0,1,0
Nibong Tebal,Penang,Freehold,340000.0,13,1354.581673306773,7.211985920393039,2.6390573296152584,0,0,0,0,0,1,0,1,0
Banting,Selangor,Freehold,450000.0,13,1982.3788546255507,7.592557161520217,2.6390573296152584,0,0,0,0,0,0,0,1,0
Shah Alam,Selangor,Freehold,600000.0,13,1570.6806282722514,7.3599007896721345,2.6390573296152584,0,0,0,0,0,0,0,1,0
Port Dickson,Negeri Sembilan,Freehold,305000.0,13,1525.0,7.330405211844402,2.6390573296152584,0,0,0,0,0,0,0,1,0
Muar,Johor,Freehold,610000.0,13,1955.128205128205,7.578722392990885,2.6390573296152584,0,0,0,0,0,0,0,1,0
Other_Selangor,Selangor,Leasehold,250000.0,13,1250.0,7.1316985104669115,2.6390573296152584,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Freehold,260000.0,13,1666.6666666666667,7.419180722820095,2.6390573296152584,0,0,0,0,0,1,0,1,0
Other_Selangor,Selangor,Freehold,390000.0,13,898.6175115207374,6.801969685792476,2.6390573296152584,0,0,0,0,0,0,0,1,0
Klang,Selangor,Freehold,600000.0,13,1986.7549668874171,7.5947611235270145,2.6390573296152584,0,0,0,0,0,0,0,1,0
Semenyih,Selangor,Freehold,615000.0,13,1737.2881355932204,7.460656077811227,2.6390573296152584,0,0,0,0,0,0,0,1,0
Klang,Selangor,Freehold,480000.0,13,2000.0,7.601402334583733,2.6390573296152584,0,0,0,0,0,0,0,1,0
Ulu Tiram,Johor,Leasehold,670000.0,13,1342.685370741483,7.20317139452693,2.6390573296152584,0,0,0,0,0,0,0,1,0
Perai,Penang,Freehold,590000.0,13,1475.0,7.297091005160418,2.6390573296152584,0,0,0,0,0,0,0,1,0
Kulim,Kedah,Freehold,280000.0,13,1581.9209039548023,7.367027092716567,2.6390573296152584,0,0,0,0,0,1,0,1,0
Sungai Petani,Kedah,Freehold,380000.0,13,2043.010752688172,7.622669211920409,2.6390573296152584,0,0,0,0,0,1,0,1,0
Seri Kembangan,Selangor,Freehold,455000.0,13,1338.235294117647,7.199854054015806,2.6390573296152584,0,0,0,0,0,0,0,0,1
Semenyih,Selangor,Freehold,390000.0,13,1344.8275862068965,7.204764408543019,2.6390573296152584,0,0,0,0,0,0,0,1,0
Klang,Selangor,Freehold,420000.0,13,1213.8728323699422,7.102394685580818,2.6390573296152584,0,0,0,0,0,0,0,1,1
Iskandar Puteri (Nusajaya),Johor,Freehold,550000.0,13,2925.531914893617,7.981573354153997,2.6390573296152584,0,1,0,0,0,0,0,1,0
Tanjong Minyak,Melaka,Freehold,270000.0,13,1304.3478260869565,7.174224817643044,2.6390573296152584,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Leasehold,309800.0,13,1285.4771784232364,7.159662892289863,2.6390573296152584,0,0,0,0,0,0,0,1,0
Batu Pahat,Johor,Freehold,365000.0,13,1483.739837398374,7.302994842217467,2.6390573296152584,0,0,0,0,0,0,0,1,0
Petaling Jaya,Selangor,Leasehold,600000.0,13,1941.7475728155339,7.571858524733551,2.6390573296152584,0,0,0,0,0,1,0,1,0
Klang,Selangor,Freehold,400000.0,13,1581.0276679841897,7.366462637418779,2.6390573296152584,0,0,0,0,0,0,0,1,0
Rawang,Selangor,Leasehold,300000.0,13,1023.8907849829352,6.932341334659362,2.6390573296152584,0,0,0,0,0,0,0,1,0
Kuantan,Pahang,Freehold,250000.0,13,1602.5641025641025,7.379983994987799,2.6390573296152584,0,0,0,0,0,0,0,1,0
Other_Selangor,Selangor,Freehold,450000.0,13,2093.0232558139537,7.646842497297157,2.6390573296152584,0,0,0,0,0,1,0,1,0
Lahat,Perak,Leasehold,288800.0,13,1613.4078212290503,7.38672349425377,2.6390573296152584,0,0,0,0,0,0,0,1,0
Kuantan,Pahang,Leasehold,360000.0,13,1585.9030837004404,7.369539649789822,2.6390573296152584,0,0,0,0,0,0,0,1,0
Tampoi,Johor,Leasehold,330000.0,13,1601.9417475728155,7.379595812319069,2.6390573296152584,0,0,0,0,0,0,0,1,0
Cheras,Selangor,Leasehold,929000.0,13,1689.090909090909,7.432537598831846,2.6390573296152584,0,0,0,0,0,1,0,0,0
Other_Melaka,Melaka,Leasehold,300000.0,13,1630.4347826086957,7.397215141350669,2.6390573296152584,0,0,0,0,0,0,0,1,0
Sitiawan,Perak,Freehold,368800.0,13,2048.8888888888887,7.6255408701215455,2.6390573296152584,0,0,0,0,0,0,0,1,0
Nilai,Negeri Sembilan,Freehold,300000.0,13,1538.4615384615386,7.339187983916088,2.6390573296152584,0,0,0,0,0,0,0,1,0
Other_Kelantan,Kelantan,Freehold,325000.0,13,5327.868852459016,8.580894271834259,2.6390573296152584,0,1,0,0,0,0,0,1,0
Dengkil,Selangor,Leasehold,180000.0,13,803.5714285714286,6.690309748782565,2.6390573296152584,1,0,0,0,0,0,0,0,0
Jelutong,Penang,Freehold,780000.0,13,1317.5675675675675,7.184301250265355,2.6390573296152584,0,0,0,1,0,0,0,0,0
Skudai,Johor,Freehold,330000.0,13,1174.3772241992883,7.06934441692708,2.6390573296152584,1,0,0,0,0,0,0,0,0
Shah Alam,Selangor,Leasehold,170000.0,13,592.3344947735192,6.385758312099565,2.6390573296152584,0,0,0,0,1,0,0,0,0
Puchong,Selangor,Leasehold,220000.0,13,1078.4313725490197,6.984189674565782,2.6390573296152584,0,0,0,1,0,0,0,0,0
Bayan Lepas,Penang,Freehold,595000.0,13,864.8255813953489,6.763683481112564,2.6390573296152584,0,0,0,1,0,0,0,0,0
Petaling Jaya,Selangor,Leasehold,430000.0,13,1018.957345971564,6.927516087728996,2.6390573296152584,0,0,0,1,0,0,0,0,0
Setia Alam,Selangor,Freehold,325000.0,13,818.639798488665,6.708864973615135,2.6390573296152584,1,0,0,0,0,0,0,0,0
Semenyih,Selangor,Freehold,290000.0,13,947.7124183006536,6.855105716120954,2.6390573296152584,1,0,0,0,0,0,0,0,0
Melaka City,Melaka,Leasehold,330000.0,13,722.1006564551423,6.583548433015015,2.6390573296152584,0,0,0,0,0,0,1,0,0
Puchong,Selangor,Freehold,580000.0,13,1428.5714285714287,7.265129978035143,2.6390573296152584,0,0,0,1,0,0,0,0,0
Other_Selangor,Selangor,Leasehold,170000.0,13,735.930735930736,6.602493906674785,2.6390573296152584,0,0,0,0,1,0,0,0,0
Tebrau,Johor,Freehold,150000.0,13,581.3953488372093,6.36714951065074,2.6390573296152584,0,0,0,0,1,0,0,0,0
Subang Jaya,Selangor,Freehold,380000.0,13,1018.7667560321715,6.927329209572524,2.6390573296152584,1,0,0,0,0,0,0,0,0
Melaka City,Melaka,Freehold,220000.0,13,956.5217391304348,6.864348424849742,2.6390573296152584,1,0,0,0,0,0,0,0,0
Other_Selangor,Selangor,Freehold,530000.0,13,863.1921824104235,6.761795177414824,2.6390573296152584,0,0,0,0,0,0,1,0,0
Cheras,Kuala Lumpur,Freehold,328000.0,13,817.9551122194514,6.708029274316196,2.6390573296152584,0,0,0,1,0,0,0,0,0
Other_Kuala Lumpur,Kuala Lumpur,Freehold,630000.0,13,1393.8053097345132,7.240510121601329,2.6390573296152584,0,0,0,1,0,0,0,0,0
Shah Alam,Selangor,Leasehold,170000.0,13,949.7206703910615,6.857220297414374,2.6390573296152584,1,0,0,0,0,0,0,0,0
Permas Jaya,Johor,Freehold,339000.0,13,1024.1691842900302,6.932612935795893,2.6390573296152584,1,0,0,0,0,0,0,0,0
Johor Bahru,Johor,Leasehold,388000.0,13,1000.0,6.90875477931522,2.6390573296152584,0,0,0,0,0,0,1,0,0
Puchong,Selangor,Leasehold,495000.0,13,1259.5419847328244,7.139297054072343,2.6390573296152584,0,0,0,1,0,0,0,0,0
Bayan Lepas,Penang,Freehold,620000.0,13,1313.5593220338983,7.18125677212381,2.6390573296152584,0,0,0,1,0,0,0,0,0
Puchong,Selangor,Freehold,320000.0,13,786.2407862407863,6.668534156185476,2.6390573296152584,1,0,0,0,0,0,0,0,0
Johor Bahru,Johor,Freehold,370000.0,13,991.9571045576407,6.90068746528497,2.6390573296152584,0,0,0,0,0,0,1,0,0
Rawang,Selangor,Freehold,210000.0,13,798.4790874524715,6.6839603748993515,2.6390573296152584,1,0,0,0,0,0,0,0,0
Ampang,Selangor,Leasehold,320000.0,13,860.2150537634409,6.758344245322852,2.6390573296152584,1,0,0,0,0,0,0,0,0
Ampang,Selangor,Leasehold,190000.0,13,763.0522088353414,6.638636123003623,2.6390573296152584,0,0,0,0,1,0,0,0,0
Sentul,Kuala Lumpur,Leasehold,400000.0,13,1015.2284263959391,6.923853431998007,2.6390573296152584,0,0,0,1,0,0,0,0,0
Puchong,Selangor,Leasehold,105000.0,13,714.2857142857143,6.572682063274631,2.6390573296152584,0,0,0,0,1,0,0,0,0
Other_Selangor,Selangor,Leasehold,460000.0,13,925.5533199195171,6.831471593901669,2.6390573296152584,1,0,0,0,0,0,0,0,0
Wangsa Maju,Kuala Lumpur,Leasehold,1000000.0,13,1712.3287671232877,7.4461934046744105,2.6390573296152584,0,0,0,1,0,0,0,0,0
Kepong,Kuala Lumpur,Leasehold,285000.0,13,861.0271903323263,6.7592868134751765,2.6390573296152584,1,0,0,0,0,0,0,0,0
Bukit Jalil,Kuala Lumpur,Freehold,425000.0,13,990.6759906759906,6.8993964316297625,2.6390573296152584,1,0,0,0,0,0,0,0,0
Other_Penang,Penang,Freehold,260000.0,13,700.8086253369272,6.553660753379841,2.6390573296152584,1,0,0,0,0,0,0,0,0
Kota Kinabalu,Sabah,Leasehold,265000.0,13,752.8409090909091,6.625181349844539,2.6390573296152584,1,0,0,0,0,0,0,0,0
Other_Selangor,Selangor,Leasehold,155000.0,13,763.5467980295566,6.639283237399555,2.6390573296152584,0,0,0,0,1,0,0,0,0
Other_Kuala Lumpur,Kuala Lumpur,Freehold,695000.0,13,1291.82156133829,7.164582365643139,2.6390573296152584,0,0,0,1,0,0,0,0,0
Cheras,Kuala Lumpur,Freehold,298000.0,13,866.2790697674419,6.765360804766263,2.6390573296152584,0,0,0,1,0,0,0,0,0
Johor Bahru,Johor,Leasehold,400000.0,13,995.0248756218906,6.903772232796702,2.6390573296152584,0,0,0,0,0,0,1,0,0
Bukit Mertajam,Penang,Freehold,150000.0,13,678.7330316742082,6.521700120603302,2.6390573296152584,0,0,0,0,1,0,0,0,0
Pasir Gudang,Johor,Leasehold,130000.0,13,710.3825136612022,6.56721027903402,2.6390573296152584,0,0,0,0,1,0,0,0,0
Kuching,Sarawak,Leasehold,650000.0,13,1004.6367851622874,6.9133762369195315,2.6390573296152584,0,0,0,1,0,0,0,0,0
Batu Caves,Kuala Lumpur,Leasehold,130000.0,13,710.3825136612022,6.56721027903402,2.6390573296152584,0,0,0,0,1,0,0,0,0
Sungai Ara,Penang,Freehold,830700.0,13,1368.5337726523887,7.222225648970361,2.6390573296152584,0,0,0,1,0,0,0,0,0
Other_Sabah,Sabah,Leasehold,210000.0,13,780.6691449814126,6.661431562759158,2.6390573296152584,1,0,0,0,0,0,0,0,0
Sungai Ara,Penang,Freehold,400000.0,13,883.0022075055188,6.784459559812714,2.6390573296152584,1,0,0,0,0,0,0,0,0
Bukit Jalil,Kuala Lumpur,Freehold,270000.0,13,737.7049180327868,6.604898542198717,2.6390573296152584,1,0,0,0,0,0,0,0,0
Klang,Selangor,Freehold,280000.0,13,891.71974522293,6.79427269648325,2.6390573296152584,1,0,0,0,0,0,0,0,0
Nilai,Negeri Sembilan,Freehold,120000.0,13,677.9661016949152,6.520571202446354,2.6390573296152584,0,0,0,0,1,0,0,0,0
Petaling Jaya,Selangor,Freehold,380000.0,13,451.84304399524376,6.115545584197836,2.6390573296152584,0,0,0,0,0,0,1,0,0
Permas Jaya,Johor,Freehold,360000.0,13,1052.6315789473683,6.959998122405276,2.6390573296152584,1,0,0,0,0,0,0,0,0
Shah Alam,Selangor,Leasehold,230000.0,13,696.969696969697,6.548175687736425,2.6390573296152584,0,0,0,0,1,0,0,0,0
Subang Jaya,Selangor,Freehold,510000.0,13,838.8157894736842,6.733182569542369,2.6390573296152584,0,0,0,0,0,0,1,0,0
Tebrau,Johor,Freehold,53000.0,13,688.3116883116883,6.535693546532533,2.6390573296152584,0,0,0,0,1,0,0,0,0
Ayer Itam,Penang,Leasehold,310000.0,13,786.8020304568528,6.669246827909535,2.6390573296152584,1,0,0,0,0,0,0,0,0
Bukit Jalil,Kuala Lumpur,Freehold,320000.0,13,1240.3100775193798,7.123922615009353,2.6390573296152584,0,0,0,1,0,0,0,0,0
Tambun,Perak,Leasehold,427500.0,12,1565.934065934066,7.356876164849247,2.5649493574615367,0,0,0,0,0,0,0,1,0
Mentakab,Pahang,Freehold,397900.0,12,2862.589928057554,7.95983133628493,2.5649493574615367,0,0,0,0,0,1,0,1,0
Tawau,Sabah,Leasehold,365000.0,12,1460.0,7.2868764117507,2.5649493574615367,0,0,0,0,0,0,0,1,0
Sungai Petani,Kedah,Freehold,220000.0,12,1222.2222222222222,7.109243821734184,2.5649493574615367,0,0,0,0,0,0,0,1,0
Telok Panglima Garang,Selangor,Freehold,455000.0,12,1404.320987654321,7.2480210166385435,2.5649493574615367,0,0,0,0,0,0,0,1,0
Petaling Jaya,Selangor,Freehold,825000.0,12,1352.4590163934427,7.210418828871824,2.5649493574615367,0,0,0,0,0,0,0,1,0
Subang Jaya,Selangor,Freehold,922500.0,12,1815.9448818897638,7.504911733257895,2.5649493574615367,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Leasehold,252500.0,12,1315.1041666666667,7.182431262754776,2.5649493574615367,0,0,1,0,0,0,0,0,0
Ipoh,Perak,Freehold,309550.0,12,1453.2863849765258,7.282270602231381,2.5649493574615367,0,0,0,0,0,0,0,1,0
Kuching,Sarawak,Leasehold,722500.0,12,2844.488188976378,7.953489927261898,2.5649493574615367,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Leasehold,328800.0,12,2267.5862068965516,7.726912100099649,2.5649493574615367,0,1,0,0,0,1,0,0,0
Kapar,Selangor,Leasehold,446635.0,12,1642.0404411764705,7.404303731962262,2.5649493574615367,0,0,0,0,0,1,0,1,0
Klang,Selangor,Freehold,420000.0,12,1346.1538461538462,7.205749383811128,2.5649493574615367,0,0,0,0,0,0,0,1,0
Kepala Batas,Penang,Freehold,481287.0,12,1795.847014925373,7.493788749562033,2.5649493574615367,0,0,0,0,0,0,0,1,0
Nilai,Negeri Sembilan,Freehold,345000.0,12,1787.5647668393783,7.489168770981268,2.5649493574615367,0,0,0,0,0,0,0,1,0
Other_Penang,Penang,Freehold,526500.0,12,1640.1869158878505,7.4031749882524664,2.5649493574615367,0,0,0,0,0,1,0,1,1
Ipoh,Perak,Freehold,298880.0,12,1540.618556701031,7.340588154327288,2.5649493574615367,0,0,0,0,0,0,0,1,0
Other_Johor,Johor,Freehold,344000.0,12,1686.2745098039215,7.4308697899983285,2.5649493574615367,0,0,0,0,0,0,0,1,0
Sungai Karang,Pahang,Leasehold,238000.0,12,1408.284023668639,7.250837069773767,2.5649493574615367,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Leasehold,434500.0,12,1652.0912547528517,7.41040230183437,2.5649493574615367,0,0,0,0,0,0,0,1,1
Other_Pahang,Pahang,Freehold and Leasehold,288000.0,12,1565.2173913043478,7.356418686395365,2.5649493574615367,0,0,0,0,0,0,0,1,0
Other_Perak,Perak,Freehold,269800.0,12,1329.064039408867,7.1929823699881075,2.5649493574615367,0,0,0,0,0,0,0,1,0
Klang,Selangor,Freehold,620000.0,12,1203.883495145631,7.094138156724058,2.5649493574615367,0,0,0,0,0,0,0,1,0
Sitiawan,Perak,Freehold,628000.0,12,2990.4761904761904,8.00352225373981,2.5649493574615367,0,0,0,0,0,1,0,0,0
Other_Negeri Sembilan,Negeri Sembilan,Leasehold,90000.0,12,1406.25,7.249392724344136,2.5649493574615367,0,0,0,0,0,0,0,1,0
Banting,Selangor,Freehold,390900.0,12,1431.868131868132,7.267433401171052,2.5649493574615367,0,0,0,0,0,0,0,1,0
Sungai Lalang,Kedah,Freehold,269800.0,12,1435.1063829787233,7.269690829718434,2.5649493574615367,0,0,0,0,0,1,0,1,0
Ipoh,Perak,Leasehold,398380.0,12,1345.8783783783783,7.205544881597739,2.5649493574615367,0,0,0,0,0,0,0,1,0
Tebrau,Johor,Freehold,788800.0,12,1401.0657193605684,7.245701941931415,2.5649493574615367,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Freehold,568880.0,12,1761.2383900928792,7.474340092516454,2.5649493574615367,0,0,0,0,0,0,0,1,0
Taiping,Perak,Leasehold,468800.0,12,1277.384196185286,7.1533522127526235,2.5649493574615367,0,0,0,0,0,0,0,1,0
Banting,Selangor,Freehold,442500.0,12,1638.888888888889,7.402383767845556,2.5649493574615367,0,0,0,0,0,1,0,1,0
Other_Penang,Penang,Freehold,237500.0,12,1164.2156862745098,7.060661487296852,2.5649493574615367,0,0,0,0,0,1,0,1,0
Other_Melaka,Melaka,Leasehold,310000.0,12,1606.217616580311,7.382259774478676,2.5649493574615367,0,0,0,0,0,0,0,1,0
Wangsa Maju,Kuala Lumpur,Freehold,505000.0,12,892.226148409894,6.7948397945149885,2.5649493574615367,0,0,0,0,0,0,0,1,0
Other_Sarawak,Sarawak,Freehold,80000.0,12,1081.081081081081,6.986641392902984,2.5649493574615367,0,0,0,0,0,0,0,1,0
Sungai Ara,Penang,Freehold,815000.0,12,1683.8842975206612,7.429452174268988,2.5649493574615367,0,0,0,0,0,0,0,1,0
Jitra,Kedah,Freehold,200000.0,12,1081.081081081081,6.986641392902984,2.5649493574615367,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Leasehold,237500.0,12,1250.0,7.1316985104669115,2.5649493574615367,0,0,0,0,0,0,0,1,0
Batu Pahat,Johor,Freehold,495805.0,12,1400.5790960451977,7.245354805719592,2.5649493574615367,0,0,0,0,0,0,0,1,0
Kota Samarahan,Sarawak,Leasehold,571500.0,12,2173.0038022813687,7.684325816659095,2.5649493574615367,0,0,0,0,0,0,0,1,0
Masai,Johor,Freehold,295000.0,12,865.1026392961877,6.764003422666598,2.5649493574615367,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Freehold,380400.0,12,1661.1353711790393,7.415858422868038,2.5649493574615367,0,0,0,0,0,0,0,1,0
Other_Selangor,Selangor,Leasehold,300000.0,12,1515.1515151515152,7.323930505239588,2.5649493574615367,0,0,0,0,0,0,0,1,0
Other_Sabah,Sabah,Leasehold,250000.0,12,1644.7368421052631,7.405943491240992,2.5649493574615367,0,0,0,0,0,0,0,1,0
Sitiawan,Perak,Freehold,499000.0,12,1988.0478087649403,7.5954113151487785,2.5649493574615367,0,0,0,0,0,1,0,1,0
Other_Kedah,Kedah,Freehold,262500.0,12,1442.3076923076924,7.274692767025838,2.5649493574615367,0,0,0,0,0,0,0,1,0
Kuantan,Pahang,Leasehold,260000.0,12,4000.0,8.294299608857235,2.5649493574615367,0,1,0,0,0,1,0,0,0
Johor Bahru,Johor,Freehold,744000.0,12,2894.941634241245,7.971065599380292,2.5649493574615367,0,1,0,0,0,1,0,1,0
Serendah,Selangor,Freehold,475000.0,12,1196.4735516372796,7.08796924272574,2.5649493574615367,0,0,0,0,0,0,0,1,0
Iskandar Puteri (Nusajaya),Johor,Freehold,850000.0,12,1884.70066518847,7.542054736486948,2.5649493574615367,0,0,0,0,0,0,0,1,0
Kuantan,Pahang,Freehold,160000.0,12,698.6899563318777,6.55063731739969,2.5649493574615367,0,0,0,0,0,0,0,1,0
Port Dickson,Negeri Sembilan,Leasehold,175000.0,12,1250.0,7.1316985104669115,2.5649493574615367,0,0,0,0,0,0,0,1,0
Lumut,Perak,Freehold,300000.0,12,1260.5042016806722,7.140060098777644,2.5649493574615367,0,0,0,0,0,1,0,1,0
Other_Kuala Lumpur,Kuala Lumpur,Leasehold,675000.0,12,3260.8695652173915,8.090055796243353,2.5649493574615367,0,1,0,0,0,1,0,0,0
Sitiawan,Perak,Freehold,279400.0,12,1569.6629213483145,7.359253052119923,2.5649493574615367,0,0,0,0,0,0,0,1,0
Durian Tunggal,Melaka,Freehold,413000.0,12,1692.622950819672,7.434625271228405,2.5649493574615367,0,0,0,0,0,0,0,1,1
Sepang,Selangor,Freehold,598000.0,12,1986.7109634551496,7.5947389860301575,2.5649493574615367,0,0,0,0,0,0,0,1,0
Bandar Sri Sendayan,Negeri Sembilan,Freehold,271000.0,12,1441.4893617021276,7.274125623451855,2.5649493574615367,0,0,0,0,0,0,0,1,0
Other_Terengganu,Terengganu,Freehold,330000.0,12,2869.5652173913045,7.962264229221156,2.5649493574615367,0,1,0,0,0,1,0,0,0
